strategy,symbols,emaFast,emaSlow,minRsi,maxRsi,minVolumeFactor,maxVolumeFactor,atrStop,atrTake,trainTrades,trainNetPnl,trainPF,trainWinRate,trainMaxDD,testTrades,testNetPnl,testPF,testWinRate,testMaxDD,score,candidate
"trendMomentum","BTC-USDT","9","21","42","55","1","N/A","1","2","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","42","55","1","N/A","1","2","5","-0.32","0.86","60","2.33","13","2.85","1.29","46.15","2.56","10.34","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","42","55","1","N/A","1","2","0","0","N/A","0","0","3","-2.86","0","0","1.72","-7.44","false"
"trendMomentum","ETH-USDT","20","50","42","55","1","N/A","1","2","0","0","N/A","0","0","1","-1.14","0","0","1.14","-3.42","false"
"trendMomentum","BTC-USDT","20","50","42","55","1","N/A","1","2","0","0","N/A","0","0","2","-1.72","0","0","1.72","-5.16","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","42","55","1","N/A","1","2","11","0.81","1.12","54.55","3.74","15","8.63","1.99","60","2.5","40.26","true"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","42","55","1","N/A","1","2","0","0","N/A","0","0","4","-1.57","0.45","25","1.72","-0.36","false"
"trendMomentum","ETH-USDT","30","100","42","55","1","N/A","1","2","0","0","N/A","0","0","2","0.15","1.13","50","1.14","10.46","false"
"trendMomentum","BTC-USDT","30","100","42","55","1","N/A","1","2","0","0","N/A","0","0","2","-1.72","0","0","1.72","-5.16","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","42","55","1","N/A","1.2","1.8","2","-1.4","0.34","50","2.13","4","-0.11","0.97","50","2.88","8.3","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","42","55","1","N/A","1.2","1.8","0","0","N/A","0","0","1","-0.97","0","0","0.97","-2.91","false"
"trendMomentum","ETH-USDT","9","21","42","55","1","N/A","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","42","55","1","N/A","1.2","1.8","0","0","N/A","0","0","1","-0.97","0","0","0.97","-2.91","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","42","55","1","N/A","1.2","1.8","5","-0.9","0.66","60","2.63","13","0.07","1.01","46.15","3.41","0.13","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","42","55","1","N/A","1.2","1.8","0","0","N/A","0","0","3","-3.14","0","0","1.87","-8.15","false"
"trendMomentum","ETH-USDT","20","50","42","55","1","N/A","1.2","1.8","0","0","N/A","0","0","1","-1.27","0","0","1.27","-3.81","false"
"trendMomentum","BTC-USDT","20","50","42","55","1","N/A","1.2","1.8","0","0","N/A","0","0","2","-1.87","0","0","1.87","-5.61","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","42","55","1","N/A","1.2","1.8","11","-1.07","0.86","54.55","4.49","15","5.28","1.53","60","2.9","17.26","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","42","55","1","N/A","1.2","1.8","0","0","N/A","0","0","4","-2.04","0.35","25","1.88","-2.46","false"
"trendMomentum","ETH-USDT","30","100","42","55","1","N/A","1.2","1.8","0","0","N/A","0","0","2","-0.16","0.87","50","1.27","7.11","false"
"trendMomentum","BTC-USDT","30","100","42","55","1","N/A","1.2","1.8","0","0","N/A","0","0","2","-1.88","0","0","1.88","-5.64","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","42","55","1","N/A","1.5","2.5","2","-1.39","0.46","50","2.57","4","1.07","1.24","50","3.46","3.38","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","42","55","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.09","0","0","1.09","-3.27","false"
"trendMomentum","ETH-USDT","9","21","42","55","1","N/A","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","42","55","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.09","0","0","1.09","-3.27","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","42","55","1","N/A","1.5","2.5","4","-4.3","0.08","25","4.65","11","-4.06","0.72","36.36","6.45","-6.97","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","42","55","1","N/A","1.5","2.5","0","0","N/A","0","0","2","-2.55","0","0","1.46","-6.56","false"
"trendMomentum","ETH-USDT","20","50","42","55","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.46","0","0","1.46","-4.38","false"
"trendMomentum","BTC-USDT","20","50","42","55","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.09","0","0","1.09","-3.27","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","42","55","1","N/A","1.5","2.5","9","-6.53","0.42","33.33","7.26","12","1.42","1.1","50","6.47","-0.53","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","42","55","1","N/A","1.5","2.5","0","0","N/A","0","0","2","-2.89","0","0","1.8","-7.58","false"
"trendMomentum","ETH-USDT","30","100","42","55","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.8","0","0","1.8","-5.4","false"
"trendMomentum","BTC-USDT","30","100","42","55","1","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.09","0","0","1.09","-3.27","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","42","55","1.2","N/A","1","1.5","1","-1.87","0","0","1.87","2","-1.39","0.44","50","2.48","-0.86","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","42","55","1.2","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","ETH-USDT","9","21","42","55","1.2","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","42","55","1.2","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","42","55","1.2","N/A","1","1.5","4","-1.33","0.43","50","2.33","9","0","1","55.56","5.04","7.11","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","42","55","1.2","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","ETH-USDT","20","50","42","55","1.2","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","20","50","42","55","1.2","N/A","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","42","55","1.2","N/A","1","1.5","9","-2.54","0.62","44.44","4.14","11","6.03","2.28","72.73","3.89","24.07","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","42","55","1.2","N/A","1","1.5","0","0","N/A","0","0","2","0.01","1.01","50","0.83","9.29","false"
"trendMomentum","ETH-USDT","30","100","42","55","1.2","N/A","1","1.5","0","0","N/A","0","0","1","0.84","N/A","100","0","1.68","false"
"trendMomentum","BTC-USDT","30","100","42","55","1.2","N/A","1","1.5","0","0","N/A","0","0","1","-0.83","0","0","0.83","-2.49","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","42","55","1.2","N/A","1","2","1","-1.87","0","0","1.87","2","-0.89","0.64","50","2.48","2.14","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","42","55","1.2","N/A","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","ETH-USDT","9","21","42","55","1.2","N/A","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","42","55","1.2","N/A","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","42","55","1.2","N/A","1","2","4","-0.92","0.61","50","2.33","9","3.02","1.44","55.56","5.05","8.44","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","42","55","1.2","N/A","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","ETH-USDT","20","50","42","55","1.2","N/A","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","20","50","42","55","1.2","N/A","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","42","55","1.2","N/A","1","2","9","-0.82","0.88","44.44","3.74","11","6.26","1.93","63.64","3.89","22.33","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","42","55","1.2","N/A","1","2","0","0","N/A","0","0","2","0.46","1.55","50","0.83","15.59","false"
"trendMomentum","ETH-USDT","30","100","42","55","1.2","N/A","1","2","0","0","N/A","0","0","1","1.29","N/A","100","0","2.58","false"
"trendMomentum","BTC-USDT","30","100","42","55","1.2","N/A","1","2","0","0","N/A","0","0","1","-0.83","0","0","0.83","-2.49","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","42","55","1.2","N/A","1.2","1.8","1","-2.13","0","0","2.13","2","-1.5","0.48","50","2.88","-1.08","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","42","55","1.2","N/A","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","ETH-USDT","9","21","42","55","1.2","N/A","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","42","55","1.2","N/A","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","42","55","1.2","N/A","1.2","1.8","4","-1.37","0.48","50","2.62","9","0.84","1.11","55.56","5.78","-0.6","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","42","55","1.2","N/A","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","ETH-USDT","20","50","42","55","1.2","N/A","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","20","50","42","55","1.2","N/A","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","42","55","1.2","N/A","1.2","1.8","9","-2.41","0.68","44.44","4.49","11","3.64","1.47","63.64","4.5","10.88","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","42","55","1.2","N/A","1.2","1.8","0","0","N/A","0","0","2","0.2","1.22","50","0.91","11.69","false"
"trendMomentum","ETH-USDT","30","100","42","55","1.2","N/A","1.2","1.8","0","0","N/A","0","0","1","1.11","N/A","100","0","2.22","false"
"trendMomentum","BTC-USDT","30","100","42","55","1.2","N/A","1.2","1.8","0","0","N/A","0","0","1","-0.91","0","0","0.91","-2.73","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","42","55","1.2","N/A","1.5","2.5","1","-2.57","0","0","2.57","2","-1.33","0.62","50","3.46","0.08","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","42","55","1.2","N/A","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","ETH-USDT","9","21","42","55","1.2","N/A","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","42","55","1.2","N/A","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","42","55","1.2","N/A","1.5","2.5","3","-4.65","0","0","4.65","8","-4.99","0.59","37.5","9.78","-13.86","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","42","55","1.2","N/A","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","ETH-USDT","20","50","42","55","1.2","N/A","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","20","50","42","55","1.2","N/A","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","42","55","1.2","N/A","1.5","2.5","7","-8.27","0.26","14.29","8.65","10","-4.23","0.69","40","8.28","-8.54","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","42","55","1.2","N/A","1.5","2.5","0","0","N/A","0","0","2","-2.81","0","0","1.8","-7.42","false"
"trendMomentum","ETH-USDT","30","100","42","55","1.2","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.8","0","0","1.8","-5.4","false"
"trendMomentum","BTC-USDT","30","100","42","55","1.2","N/A","1.5","2.5","0","0","N/A","0","0","1","-1.01","0","0","1.01","-3.03","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","0.8","1.2","1","1.5","2","-0.71","0.42","50","1.23","3","-1.02","0.65","33.33","2.04","4.52","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","45","55","0.8","1.2","1","1.5","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","ETH-USDT","9","21","45","55","0.8","1.2","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","45","55","0.8","1.2","1","1.5","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","0.8","1.2","1","1.5","7","-4.16","0.19","42.86","5.13","13","-5.99","0.53","38.46","7.49","-13.22","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","45","55","0.8","1.2","1","1.5","0","0","N/A","0","0","4","-2.72","0.05","25","1.72","-6.66","false"
"trendMomentum","ETH-USDT","20","50","45","55","0.8","1.2","1","1.5","0","0","N/A","0","0","1","-1.14","0","0","1.14","-3.42","false"
"trendMomentum","BTC-USDT","20","50","45","55","0.8","1.2","1","1.5","0","0","N/A","0","0","3","-1.58","0.08","33.33","1.72","-4.08","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","0.8","1.2","1","1.5","14","-6.56","0.35","42.86","6.92","11","1.03","1.15","54.55","2.48","2.83","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","45","55","0.8","1.2","1","1.5","1","-0.85","0","0","0.85","4","-2.72","0.05","25","1.72","-6.66","false"
"trendMomentum","ETH-USDT","30","100","45","55","0.8","1.2","1","1.5","0","0","N/A","0","0","1","-1.14","0","0","1.14","-3.42","false"
"trendMomentum","BTC-USDT","30","100","45","55","0.8","1.2","1","1.5","1","-0.85","0","0","0.85","3","-1.58","0.08","33.33","1.72","-4.08","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","0.8","1.2","1","2","2","-0.38","0.69","50","1.23","3","-0.25","0.91","33.33","2.04","10.01","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","45","55","0.8","1.2","1","2","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","ETH-USDT","9","21","45","55","0.8","1.2","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","45","55","0.8","1.2","1","2","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","0.8","1.2","1","2","6","-4.18","0.19","33.33","5.13","12","-5.62","0.56","33.33","7.49","-12.18","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","45","55","0.8","1.2","1","2","0","0","N/A","0","0","4","-2.51","0.12","25","1.72","-5.54","false"
"trendMomentum","ETH-USDT","20","50","45","55","0.8","1.2","1","2","0","0","N/A","0","0","1","-1.14","0","0","1.14","-3.42","false"
"trendMomentum","BTC-USDT","20","50","45","55","0.8","1.2","1","2","0","0","N/A","0","0","3","-1.37","0.2","33.33","1.72","-2.46","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","0.8","1.2","1","2","13","-5.25","0.48","38.46","6.58","10","1.99","1.29","50","2.48","6.8","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","45","55","0.8","1.2","1","2","1","-0.85","0","0","0.85","4","-2.51","0.12","25","1.72","-5.54","false"
"trendMomentum","ETH-USDT","30","100","45","55","0.8","1.2","1","2","0","0","N/A","0","0","1","-1.14","0","0","1.14","-3.42","false"
"trendMomentum","BTC-USDT","30","100","45","55","0.8","1.2","1","2","1","-0.85","0","0","0.85","3","-1.37","0.2","33.33","1.72","-2.46","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","0.8","1.2","1.2","1.8","2","-0.67","0.52","50","1.4","3","-0.94","0.72","33.33","2.33","5.59","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","45","55","0.8","1.2","1.2","1.8","0","0","N/A","0","0","1","-0.97","0","0","0.97","-2.91","false"
"trendMomentum","ETH-USDT","9","21","45","55","0.8","1.2","1.2","1.8","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","45","55","0.8","1.2","1.2","1.8","0","0","N/A","0","0","1","-0.97","0","0","0.97","-2.91","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","0.8","1.2","1.2","1.8","4","-2.01","0.29","50","2.84","11","-2.5","0.76","45.45","4.37","-0.32","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","45","55","0.8","1.2","1.2","1.8","0","0","N/A","0","0","4","-2.87","0.09","25","1.87","-6.71","false"
"trendMomentum","ETH-USDT","20","50","45","55","0.8","1.2","1.2","1.8","0","0","N/A","0","0","1","-1.27","0","0","1.27","-3.81","false"
"trendMomentum","BTC-USDT","20","50","45","55","0.8","1.2","1.2","1.8","0","0","N/A","0","0","3","-1.6","0.14","33.33","1.87","-3.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","0.8","1.2","1.2","1.8","10","-2.96","0.58","50","3.41","10","3.4","1.56","60","2.9","12.4","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","45","55","0.8","1.2","1.2","1.8","1","-0.93","0","0","0.93","4","-2.87","0.09","25","1.87","-6.71","false"
"trendMomentum","ETH-USDT","30","100","45","55","0.8","1.2","1.2","1.8","0","0","N/A","0","0","1","-1.27","0","0","1.27","-3.81","false"
"trendMomentum","BTC-USDT","30","100","45","55","0.8","1.2","1.2","1.8","1","-0.93","0","0","0.93","3","-1.6","0.14","33.33","1.87","-3.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","0.8","1.2","1.5","2.5","2","-0.42","0.74","50","1.61","3","-0.44","0.89","33.33","2.84","8.88","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","45","55","0.8","1.2","1.5","2.5","0","0","N/A","0","0","1","-1.09","0","0","1.09","-3.27","false"
"trendMomentum","ETH-USDT","9","21","45","55","0.8","1.2","1.5","2.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","45","55","0.8","1.2","1.5","2.5","0","0","N/A","0","0","1","-1.09","0","0","1.09","-3.27","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","0.8","1.2","1.5","2.5","4","-4.18","0.08","25","4.53","7","-4.89","0.55","28.57","5.78","-9.66","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","45","55","0.8","1.2","1.5","2.5","0","0","N/A","0","0","2","-2.56","0","0","1.46","-6.58","false"
"trendMomentum","ETH-USDT","20","50","45","55","0.8","1.2","1.5","2.5","0","0","N/A","0","0","1","-1.46","0","0","1.46","-4.38","false"
"trendMomentum","BTC-USDT","20","50","45","55","0.8","1.2","1.5","2.5","0","0","N/A","0","0","1","-1.1","0","0","1.1","-3.3","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","0.8","1.2","1.5","2.5","10","-3.97","0.58","40","4.85","6","2.63","1.48","50","2.95","10.01","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","45","55","0.8","1.2","1.5","2.5","1","-1.04","0","0","1.04","2","-2.56","0","0","1.46","-6.58","false"
"trendMomentum","ETH-USDT","30","100","45","55","0.8","1.2","1.5","2.5","0","0","N/A","0","0","1","-1.46","0","0","1.46","-4.38","false"
"trendMomentum","BTC-USDT","30","100","45","55","0.8","1.2","1.5","2.5","1","-1.04","0","0","1.04","1","-1.1","0","0","1.1","-3.3","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","0.8","1.5","1","1.5","2","-0.71","0.42","50","1.23","4","0.07","1.02","50","2.04","0.4","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","45","55","0.8","1.5","1","1.5","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","ETH-USDT","9","21","45","55","0.8","1.5","1","1.5","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","45","55","0.8","1.5","1","1.5","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","0.8","1.5","1","1.5","7","-2.24","0.42","57.14","3.17","17","-3.38","0.76","47.06","5.86","-2.92","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","45","55","0.8","1.5","1","1.5","0","0","N/A","0","0","4","-2.72","0.05","25","1.72","-6.66","false"
"trendMomentum","ETH-USDT","20","50","45","55","0.8","1.5","1","1.5","0","0","N/A","0","0","1","-1.14","0","0","1.14","-3.42","false"
"trendMomentum","BTC-USDT","20","50","45","55","0.8","1.5","1","1.5","0","0","N/A","0","0","3","-1.58","0.08","33.33","1.72","-4.08","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","0.8","1.5","1","1.5","16","-6.73","0.39","43.75","7.18","16","4.53","1.55","62.5","2.49","14.02","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","45","55","0.8","1.5","1","1.5","1","-0.85","0","0","0.85","5","-1.88","0.34","40","1.72","-2.08","false"
"trendMomentum","ETH-USDT","30","100","45","55","0.8","1.5","1","1.5","0","0","N/A","0","0","2","-0.3","0.74","50","1.14","5.66","false"
"trendMomentum","BTC-USDT","30","100","45","55","0.8","1.5","1","1.5","1","-0.85","0","0","0.85","3","-1.58","0.08","33.33","1.72","-4.08","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","9","21","45","55","0.8","1.5","1","2","2","-0.38","0.69","50","1.23","4","1.35","1.46","50","2.04","8.71","false"
"trendMomentum","BTC-USDT+ETH-USDT","9","21","45","55","0.8","1.5","1","2","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","ETH-USDT","9","21","45","55","0.8","1.5","1","2","0","0","N/A","0","0","0","0","N/A","0","0","0","false"
"trendMomentum","BTC-USDT","9","21","45","55","0.8","1.5","1","2","0","0","N/A","0","0","1","-0.89","0","0","0.89","-2.67","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","20","50","45","55","0.8","1.5","1","2","6","-1.84","0.52","50","2.75","15","-2.66","0.81","40","5.86","-0.48","false"
"trendMomentum","BTC-USDT+ETH-USDT","20","50","45","55","0.8","1.5","1","2","0","0","N/A","0","0","4","-2.51","0.12","25","1.72","-5.54","false"
"trendMomentum","ETH-USDT","20","50","45","55","0.8","1.5","1","2","0","0","N/A","0","0","1","-1.14","0","0","1.14","-3.42","false"
"trendMomentum","BTC-USDT","20","50","45","55","0.8","1.5","1","2","0","0","N/A","0","0","3","-1.37","0.2","33.33","1.72","-2.46","false"
"trendMomentum","BTC-USDT+ETH-USDT+SOL-USDT","30","100","45","55","0.8","1.5","1","2","15","-4.97","0.55","40","6.43","14","6.22","1.75","57.14","2.49","20.2","false"
"trendMomentum","BTC-USDT+ETH-USDT","30","100","45","55","0.8","1.5","1","2","1","-0.85","0","0","0.85","5","-1.22","0.57","40","1.72","1.54","false"
"trendMomentum","ETH-USDT","30","100","45","55","0.8","1.5","1","2","0","0","N/A","0","0","2","0.15","1.13","50","1.14","10.46","false"
